customer_id,first_name,last_name,email,phone,signup_date,segment,city,state,lifetime_value
C000692,Kimberly,Romero,kimberly.romero692@hotmail.com,536-902-6113,2025-11-03,standard,Ryanville,PR,7171.98
C000693,Natalie,Yates,natalie.yates693@hotmail.com,788-754-3943,2024-10-31,vip,Port Katrina,MN,17401.8
C000694,Jerry,Edwards,jerry.edwards694@gmail.com,376-515-8815,2026-03-19,standard,Jacobsmouth,WY,17638.4
C000695,Robert,Hudson,robert.hudson695@gmail.com,836-929-4455,2023-12-09,standard,South Robertberg,OK,131.28
C000696,Troy,Keith,troy.keith696@gmail.com,270-216-4871,2023-12-22,standard,Port Ryanburgh,CA,6398.1
C000697,David,Camacho,david.camacho697@yahoo.com,652-683-4155,2025-12-13,vip,Lake Brandonstad,NV,13720.11
C000698,Renee,Mccoy,renee.mccoy698@hotmail.com,647-229-8120,2025-12-17,premium,Emilymouth,MS,13194.29
C000699,Luke,Thompson,luke.thompson699@hotmail.com,941-347-5098,2025-09-01,standard,Mitchellfurt,MD,7202.54
C000700,Katherine,Mckay,katherine.mckay700@gmail.com,368-499-5154,2024-02-21,standard,West Joshuamouth,IN,1193.74
C000701,Nicole,Roberts,nicole.roberts701@yahoo.com,913-421-3882,2023-07-21,standard,New Amandaborough,AL,19847.48
C000702,Tracy,Carson,tracy.carson702@yahoo.com,349-678-2741,2023-12-12,standard,Onealfort,KS,2771.45
C000703,Christopher,Taylor,christopher.taylor703@yahoo.com,151-315-2854,2025-05-13,new,Lake Haileyton,NE,14918.48
C000704,Craig,Thornton,craig.thornton704@hotmail.com,538-003-2963,2026-04-20,standard,West Theodore,NM,12884.39
C000705,Lisa,Gross,lisa.gross705@yahoo.com,231-830-6178,2026-01-13,standard,Lake Gregory,MT,3589.42
C000706,Hailey,Austin,hailey.austin706@hotmail.com,935-782-4347,2025-07-09,standard,Harperside,NJ,15370.24
C000707,Kenneth,Robinson,kenneth.robinson707@yahoo.com,675-361-2751,2024-11-29,standard,Bushfort,MP,10414.19
C000708,Linda,Burns,linda.burns708@yahoo.com,304-483-6085,2024-07-19,premium,Robertmouth,NE,2140.35
C000709,Raymond,Gaines,raymond.gaines709@yahoo.com,735-047-6392,2025-09-18,new,Port Colleen,RI,1691.98
C000710,Cheryl,Anderson,cheryl.anderson710@hotmail.com,006-155-8108,2024-04-30,standard,Amandaburgh,MP,12683.19
C000711,Amanda,Heath,amanda.heath711@gmail.com,425-563-8300,2023-07-10,new,New Raymondfort,AZ,13853.8
C000712,Eric,Turner,eric.turner712@gmail.com,304-166-2411,2023-10-01,standard,Smithside,PA,11753.38
C000713,Samantha,Davis,samantha.davis713@hotmail.com,639-456-8044,2025-05-21,premium,North Joseph,SD,24525.99
C000714,Barbara,Bennett,barbara.bennett714@yahoo.com,136-847-4883,2025-01-23,standard,South Jessicastad,WV,406.06
C000715,Amy,Rodriguez,amy.rodriguez715@gmail.com,906-375-7914,2024-11-06,premium,Port Crystal,CO,8620.06
C000716,Cody,Jackson,cody.jackson716@yahoo.com,931-269-7893,2023-09-08,premium,Kingport,WA,15706.42
C000717,Matthew,Hernandez,matthew.hernandez717@yahoo.com,996-043-8787,2024-10-07,premium,West Steven,NJ,18379.67
C000718,Wyatt,Trevino,wyatt.trevino718@hotmail.com,116-162-0281,2024-02-22,standard,South Molly,DE,1108.39
C000719,Benjamin,Coleman,benjamin.coleman719@gmail.com,872-866-0416,2024-09-08,standard,Alexandrastad,OK,20337.72
C000720,Debra,Thomas,debra.thomas720@hotmail.com,395-894-7735,2024-01-05,standard,New Jennifer,NJ,19478.56
C000721,Alejandro,Butler,alejandro.butler721@gmail.com,710-433-1875,2023-11-03,standard,New Taylorburgh,CA,17384.73
C000722,Michael,Hansen,michael.hansen722@gmail.com,503-446-9459,2025-02-24,premium,Annborough,CA,20287.44
C000723,Brittany,Garcia,brittany.garcia723@gmail.com,424-912-8965,2025-11-19,standard,Tammyfort,IL,19404.76
C000724,Gary,Logan,gary.logan724@gmail.com,192-227-0510,2024-01-07,standard,Colemanfort,MD,7336.06
C000725,Kevin,Wolf,kevin.wolf725@gmail.com,866-675-4858,2023-10-08,standard,East Sonia,MP,4986.75
C000726,Joshua,Thomas,joshua.thomas726@yahoo.com,877-418-6520,2024-12-28,standard,Townsendstad,VA,23334.27
C000727,Roger,Jensen,roger.jensen727@gmail.com,652-037-5830,2025-12-05,standard,Markstad,PW,24728.07
C000728,Jon,Dorsey,jon.dorsey728@hotmail.com,404-760-4409,2023-07-26,standard,Osbornmouth,NM,6332.84
C000729,Glenn,Brady,glenn.brady729@hotmail.com,810-509-2221,2025-03-21,premium,North Scottton,MD,4777.59
C000730,Connor,Stephens,connor.stephens730@gmail.com,905-529-5806,2025-03-16,standard,North Jameshaven,FL,19521.04
C000731,Jessica,Miller,jessica.miller731@yahoo.com,049-386-2044,2025-10-26,new,Davidmouth,OK,8298.12
C000732,Mary,Miller,mary.miller732@yahoo.com,111-212-5902,2023-06-25,standard,Lake Nicholas,CO,9200.48
C000733,Natalie,Harding,natalie.harding733@yahoo.com,324-064-2429,2024-10-11,new,Perezborough,KY,18582.69
C000734,Nicole,Thompson,nicole.thompson734@yahoo.com,474-175-9558,2025-05-07,new,North Stephanie,OR,9666.12
C000735,Paul,Medina,paul.medina735@gmail.com,654-358-8418,2024-05-01,new,Jefferyview,AZ,12405.08
C000736,Sandra,Holmes,sandra.holmes736@hotmail.com,272-795-5969,2023-07-31,standard,Jacquelinestad,VI,23107.76
C000737,Rachel,Moore,rachel.moore737@yahoo.com,551-254-2782,2023-07-12,standard,Lambmouth,OR,20028.7
C000738,Barbara,Graham,barbara.graham738@yahoo.com,734-595-7640,2024-06-06,premium,South Ronaldview,OK,1973.18
C000739,Richard,Johnson,richard.johnson739@hotmail.com,249-839-2250,2023-10-27,premium,Lauraberg,AS,20558.53
C000740,Michael,Foster,michael.foster740@yahoo.com,023-244-1233,2025-04-17,standard,Lake Johnside,PR,8030.29
C000741,Kimberly,Smith,kimberly.smith741@gmail.com,517-863-7673,2023-11-04,standard,Andersonberg,MO,16522.98
C000742,Kerri,Villanueva,kerri.villanueva742@hotmail.com,696-815-7903,2026-01-09,standard,Port Joe,MN,15065.54
C000743,Matthew,Morrow,matthew.morrow743@hotmail.com,961-327-3034,2025-04-15,standard,West Patrickburgh,NE,17244.12
C000744,Edward,Collins,edward.collins744@hotmail.com,704-622-6817,2023-10-15,standard,Ginaville,SD,1058.88
C000745,Michelle,Lara,michelle.lara745@gmail.com,252-986-7076,2025-03-26,new,West Ronaldville,PA,8813.98
C000746,Lindsay,Odonnell,lindsay.odonnell746@hotmail.com,575-851-2686,2026-04-22,new,East Adamshire,KS,6863.88
C000747,James,Hess,james.hess747@hotmail.com,760-740-1775,2023-08-25,new,Johnnymouth,TX,23697.61
C000748,Kenneth,Fuentes,kenneth.fuentes748@hotmail.com,424-560-7540,2025-12-20,standard,West Jessicaside,WA,15937.81
C000749,Randy,Thompson,randy.thompson749@hotmail.com,122-764-5793,2025-08-30,standard,Williamsmouth,MN,20027.4
C000750,Benjamin,Lynch,benjamin.lynch750@hotmail.com,168-154-6602,2024-07-12,premium,Port Ritaville,WY,23819.73
C000751,James,Green,james.green751@yahoo.com,988-305-9736,2024-08-08,standard,West Walter,AZ,15189.32
C000752,Cassandra,Browning,cassandra.browning752@hotmail.com,440-630-6244,2025-05-27,premium,Coltonbury,AK,869.97
C000753,Jenna,Walker,jenna.walker753@hotmail.com,497-969-5867,2025-10-22,standard,West Matthewstad,GU,19462.88
C000754,Sean,Murray,sean.murray754@hotmail.com,738-264-6091,2026-02-13,standard,Hoffmanstad,CO,9571.36
C000755,Jared,Mercer,jared.mercer755@yahoo.com,445-770-2992,2026-02-02,premium,Annettechester,WV,15127.37
C000756,Andrew,Mcpherson,andrew.mcpherson756@hotmail.com,736-826-9116,2024-05-13,premium,North Ashley,HI,23720.59
C000757,Michelle,Wang,michelle.wang757@hotmail.com,686-536-9455,2026-02-12,standard,Lake Nicolemouth,NY,19077.11
C000758,Amanda,Myers,amanda.myers758@yahoo.com,774-722-6408,2024-11-08,premium,Douglasville,MS,13236.5
C000759,Betty,Barnes,betty.barnes759@yahoo.com,630-932-9981,2025-12-26,standard,Doughertymouth,RI,16239.02
C000760,John,Hudson,john.hudson760@yahoo.com,150-968-8327,2025-01-02,standard,East Thomas,VT,2836.22
C000761,Sandra,Morris,sandra.morris761@yahoo.com,103-977-3973,2024-03-09,premium,Porterville,AS,12476.1
C000762,Cassandra,Rivera,cassandra.rivera762@gmail.com,371-006-8761,2025-03-17,standard,Nicoleside,DE,14041.82
C000763,Jennifer,Lawson,jennifer.lawson763@hotmail.com,077-046-0568,2026-02-10,standard,Pattersonville,CT,6507.24
C000764,Dustin,Baker,dustin.baker764@hotmail.com,125-652-3734,2023-11-06,standard,Dawnland,NH,24909.13
C000765,Rachel,Vasquez,rachel.vasquez765@gmail.com,454-757-4949,2023-08-03,standard,East Aimee,AK,22911.97
C000766,Jeffrey,Wood,jeffrey.wood766@yahoo.com,442-947-7422,2024-01-22,standard,Micheleview,SC,3065.94
C000767,Jeremy,Rosales,jeremy.rosales767@hotmail.com,429-045-8867,2026-01-24,new,West Dawn,OR,11301.07
C000768,Melissa,Edwards,melissa.edwards768@yahoo.com,672-872-7601,2024-11-21,new,West Jamie,FL,11127.78
C000769,Joshua,Strickland,joshua.strickland769@gmail.com,357-790-8335,2026-04-05,standard,South Conniemouth,NY,17048.23
C000770,Carlos,Tran,carlos.tran770@hotmail.com,810-798-3342,2026-05-15,vip,East Hannah,NH,7989.69
C000771,Gregory,Krause,gregory.krause771@yahoo.com,841-312-8403,2024-05-27,standard,New Kathleen,NJ,1623.48
C000772,Steven,Herrera,steven.herrera772@gmail.com,513-717-1731,2025-09-28,standard,New Tony,OK,22283.29
C000773,Alec,Jordan,alec.jordan773@gmail.com,739-970-4694,2025-07-13,new,West William,NY,17795.23
C000774,Justin,Brewer,justin.brewer774@yahoo.com,835-488-4712,2025-07-05,new,West Patriciahaven,NJ,15942.5
C000775,Tyler,White,tyler.white775@yahoo.com,417-582-3133,2024-09-28,premium,Lukehaven,NJ,12718.89
C000776,Dakota,Evans,dakota.evans776@hotmail.com,392-523-6229,2026-04-03,standard,West Sue,NJ,5024.51
C000777,Desiree,Kramer,desiree.kramer777@hotmail.com,434-745-2455,2024-10-10,standard,Parkershire,MO,19759.33
C000778,Kathryn,Smith,kathryn.smith778@yahoo.com,065-274-0334,2024-09-08,standard,Andrewchester,WY,13850.54
C000779,Patrick,Grant,patrick.grant779@hotmail.com,339-874-1132,2024-10-26,standard,Davidshire,NJ,20091.54
C000780,Stephanie,Arroyo,stephanie.arroyo780@hotmail.com,673-499-6010,2026-02-26,premium,Joshuastad,NV,15298.71
C000781,Sandra,Rodriguez,sandra.rodriguez781@gmail.com,156-229-4938,2023-10-23,standard,Sanchezshire,ND,7732.27
C000782,Kathryn,Green,kathryn.green782@hotmail.com,402-155-7325,2025-06-05,new,South Michael,ID,17971.74
C000783,Erica,Padilla,erica.padilla783@yahoo.com,902-166-6708,2023-09-10,standard,Allenchester,AZ,19229.11
C000784,Susan,Marks,susan.marks784@yahoo.com,874-951-1918,2023-11-30,vip,Port William,PR,1843.77
C000785,Christopher,Nielsen,christopher.nielsen785@hotmail.com,316-477-2512,2026-03-11,new,Shawnchester,FM,16058.46
C000786,Andrew,Andrews,andrew.andrews786@gmail.com,960-035-6243,2025-12-02,standard,Amandaborough,WI,17002.72
C000787,Lorraine,Schaefer,lorraine.schaefer787@hotmail.com,923-234-2108,2025-12-30,standard,Port Davidstad,CA,21949.0
C000788,Mark,Stewart,mark.stewart788@gmail.com,334-264-3350,2024-01-08,premium,Martinezfurt,AK,15994.85
C000789,Scott,Manning,scott.manning789@hotmail.com,360-776-3369,2023-12-19,standard,East Williamshire,VA,24156.62
C000790,Zachary,Martin,zachary.martin790@gmail.com,179-556-3318,2024-12-19,standard,Scottville,NH,22767.81
C000791,Allen,James,allen.james791@yahoo.com,615-541-6431,2026-03-15,standard,Liutown,KY,3104.03
C000792,Jessica,Merritt,jessica.merritt792@gmail.com,232-902-8227,2023-08-08,standard,New Leahport,MN,4116.43
C000793,Christina,Morrow,christina.morrow793@yahoo.com,228-225-1207,2024-04-21,standard,Richardstad,PW,17733.3
C000794,Maureen,Howell,maureen.howell794@gmail.com,050-702-6086,2025-12-24,standard,East Craig,MI,23522.6
C000795,Phyllis,Davis,phyllis.davis795@gmail.com,177-687-2904,2025-06-17,new,Lamview,DC,21148.34
C000796,Marcus,Fernandez,marcus.fernandez796@hotmail.com,177-932-3822,2024-05-24,standard,Lake Codyfurt,LA,15876.43
C000797,Olivia,Garcia,olivia.garcia797@gmail.com,424-579-8894,2023-12-30,premium,Robertberg,OR,3129.26
C000798,Jill,Rosales,jill.rosales798@hotmail.com,603-202-0326,2024-10-22,standard,New Timothystad,ID,13336.95
C000799,Courtney,Montoya,courtney.montoya799@hotmail.com,673-794-8714,2026-03-23,standard,Matthewburgh,KS,4215.9
C000800,Matthew,Wiggins,matthew.wiggins800@hotmail.com,715-841-5608,2023-12-22,new,East Theresaville,DE,3854.86
C000801,Andrea,Phillips,andrea.phillips801@yahoo.com,476-818-2683,2024-01-15,premium,Port Alvin,VA,18015.82
C000802,Julie,Fox,julie.fox802@gmail.com,988-085-8382,2025-01-10,premium,North Erin,SC,21063.25
C000803,Cynthia,Montgomery,cynthia.montgomery803@hotmail.com,289-634-0646,2025-08-27,premium,Englishmouth,MD,20630.91
C000804,Derek,Hurley,derek.hurley804@gmail.com,148-439-9106,2024-01-12,standard,South Lynn,WV,1136.55
C000805,Teresa,Bray,teresa.bray805@gmail.com,626-693-3513,2024-08-11,premium,South David,WA,14419.28
C000806,Brenda,Chambers,brenda.chambers806@gmail.com,724-501-8481,2026-02-09,premium,Hallmouth,ME,19173.98
C000807,Lynn,Weaver,lynn.weaver807@hotmail.com,721-540-6417,2025-03-31,standard,Lake Heather,WY,15974.78
C000808,Tony,Carter,tony.carter808@hotmail.com,119-953-7660,2026-02-24,standard,Port Kaylaview,MH,15679.1
C000809,Johnathan,Romero,johnathan.romero809@yahoo.com,451-017-3973,2025-12-13,standard,Wadeville,WI,23916.25
C000810,Margaret,Freeman,margaret.freeman810@hotmail.com,969-860-9191,2025-11-19,standard,North Tammybury,MN,20117.2
C000811,Betty,Fletcher,betty.fletcher811@hotmail.com,660-577-9806,2026-02-08,premium,Caldwelltown,IL,7435.85
C000812,Ashley,Johnson,ashley.johnson812@yahoo.com,146-074-5553,2024-08-11,standard,Bowersmouth,NH,1497.83
C000813,Holly,Walters,holly.walters813@gmail.com,388-565-2715,2024-12-06,standard,West Maria,CT,12106.28
C000814,Robin,Davis,robin.davis814@yahoo.com,597-263-4755,2025-04-19,standard,Kariburgh,MD,15166.51
C000815,Allen,Lopez,allen.lopez815@yahoo.com,884-882-6913,2023-11-01,standard,Lake Carlyfurt,PR,17959.07
C000816,Jose,Baldwin,jose.baldwin816@hotmail.com,562-614-9915,2024-05-23,premium,Mckenziebury,OH,21519.43
C000817,Eric,Haney,eric.haney817@gmail.com,733-337-3204,2024-06-21,new,Port Cherylmouth,MT,3269.15
C000818,Angela,Murillo,angela.murillo818@gmail.com,628-969-6454,2025-04-09,standard,Michaelbury,MD,14041.28
C000819,Amber,Jones,amber.jones819@hotmail.com,253-892-1878,2024-10-07,standard,Port Margaretbury,VA,11661.81
C000820,Michael,Park,michael.park820@hotmail.com,374-907-9779,2025-04-16,standard,East Andrewmouth,OH,6197.97
C000821,Debra,Huang,debra.huang821@yahoo.com,215-149-4097,2025-04-08,standard,South Jason,NV,7255.3
C000822,Kyle,Terry,kyle.terry822@yahoo.com,539-862-8950,2026-01-10,standard,Lake Karenshire,DE,15384.44
C000823,Kim,Jones,kim.jones823@gmail.com,862-339-2207,2023-12-11,standard,Christopherfurt,OK,21632.69
C000824,Jaclyn,Jennings,jaclyn.jennings824@yahoo.com,672-521-4526,2024-07-04,standard,Davisview,MO,8185.9
C000825,James,Bell,james.bell825@hotmail.com,157-184-0908,2023-09-08,premium,Codytown,NC,7817.87
C000826,Alexander,Murphy,alexander.murphy826@yahoo.com,099-512-3972,2025-09-17,premium,West Collin,TX,12456.64
C000827,Rita,Greene,rita.greene827@hotmail.com,272-827-0908,2023-12-12,standard,Savannahville,MI,12468.99
C000828,Felicia,Lawrence,felicia.lawrence828@gmail.com,173-929-5786,2025-05-04,standard,Lake Angelamouth,IA,579.41
C000829,Michael,Allen,michael.allen829@yahoo.com,360-507-9181,2026-04-04,new,Rhondashire,OK,12636.11
C000830,Jacqueline,Boyd,jacqueline.boyd830@hotmail.com,345-273-4666,2025-01-14,new,South Andrewville,MD,5378.61
C000831,Anna,Lynch,anna.lynch831@yahoo.com,740-803-1499,2025-09-29,standard,Lake Lee,AR,1263.51
C000832,Amanda,Williams,amanda.williams832@yahoo.com,635-806-8828,2025-01-05,standard,East Coreyburgh,MH,22058.49
C000833,Jeffrey,Flores,jeffrey.flores833@hotmail.com,373-990-0631,2024-09-02,premium,East Donnamouth,HI,11764.67
C000834,Valerie,Serrano,valerie.serrano834@yahoo.com,602-293-9469,2026-02-05,standard,Jamieview,MT,21179.31
C000835,Hannah,Perry,hannah.perry835@yahoo.com,643-749-0607,2023-12-26,standard,North Dana,DE,22061.39
C000836,Erik,Moody,erik.moody836@gmail.com,285-246-4844,2025-11-10,premium,Danielville,MO,19096.42
C000837,Mackenzie,Henson,mackenzie.henson837@gmail.com,873-280-7711,2024-05-29,standard,Port Paulland,WV,10014.54
C000838,Heather,Jones,heather.jones838@yahoo.com,957-279-0833,2024-10-14,premium,New Alexisberg,MA,4866.38
C000839,Michele,King,michele.king839@gmail.com,573-066-2481,2024-05-23,premium,Lake James,TN,1838.29
C000840,Jennifer,Johnson,jennifer.johnson840@yahoo.com,139-848-2285,2023-09-05,standard,Lake Cameronhaven,ND,19110.1
C000841,Andre,Le,andre.le841@hotmail.com,550-213-0609,2023-09-07,standard,Mackville,PR,24727.27
C000842,Jeffrey,Fuller,jeffrey.fuller842@hotmail.com,810-796-4967,2024-06-12,premium,Salazarstad,SC,2970.28
C000843,Spencer,Calhoun,spencer.calhoun843@gmail.com,785-324-2642,2024-12-31,new,South Lindaberg,AZ,9847.59
C000844,Steve,Page,steve.page844@hotmail.com,362-536-6677,2025-04-28,premium,Fordmouth,MD,8477.13
C000845,Elizabeth,Anderson,elizabeth.anderson845@hotmail.com,333-393-9578,2025-03-04,new,Dawnborough,MO,18874.13
C000846,Donald,Rodriguez,donald.rodriguez846@hotmail.com,749-603-3582,2026-03-29,standard,Gileschester,HI,12728.06
C000847,Sherry,Johnson,sherry.johnson847@gmail.com,692-492-6932,2025-03-08,standard,Taylorberg,WV,1132.58
C000848,Sarah,Stewart,sarah.stewart848@hotmail.com,801-110-0051,2024-10-07,standard,Jamesberg,IL,8326.02
C000849,Kyle,Jones,kyle.jones849@hotmail.com,597-752-4418,2024-02-12,standard,East Robert,ND,11424.71
C000850,Renee,Ortiz,renee.ortiz850@hotmail.com,874-312-7102,2025-01-20,premium,Grayburgh,WI,12887.64
C000851,Andrew,Watts,andrew.watts851@yahoo.com,799-270-7955,2023-10-19,standard,Caseyberg,RI,15326.7
C000852,Kevin,Long,kevin.long852@gmail.com,135-415-9709,2025-12-12,standard,Freystad,PR,24765.39
C000853,Johnny,Palmer,johnny.palmer853@hotmail.com,075-203-4476,2024-11-14,premium,West Karenmouth,TN,7480.86
C000854,Christopher,Arnold,christopher.arnold854@gmail.com,909-046-3766,2023-08-03,standard,Heidimouth,MN,20707.23
C000855,Linda,Nash,linda.nash855@yahoo.com,652-548-3744,2023-10-16,standard,Sellersland,AS,17718.5
C000856,Elizabeth,Flores,elizabeth.flores856@hotmail.com,102-131-2512,2025-11-13,standard,Port Christopher,CA,20393.72
C000857,Alec,Smith,alec.smith857@yahoo.com,912-975-1910,2026-06-06,standard,East Samantha,CO,16845.16
C000858,Jacob,Higgins,jacob.higgins858@gmail.com,063-301-6583,2025-06-17,new,Lake Vanessa,PA,14592.55
C000859,Jasmin,Harrison,jasmin.harrison859@hotmail.com,907-280-1234,2024-01-18,premium,Lake David,WV,18133.11
C000860,Charles,Lopez,charles.lopez860@yahoo.com,326-949-6843,2025-04-01,premium,Madisonbury,NC,666.18
C000861,Adrian,Zamora,adrian.zamora861@hotmail.com,442-101-7509,2025-04-07,standard,Lake Kathymouth,AL,24176.77
C000862,Tiffany,Craig,tiffany.craig862@yahoo.com,959-194-5757,2025-01-04,premium,Evansfort,MD,19404.05
C000863,Amy,Mcgee,amy.mcgee863@gmail.com,920-567-7567,2025-05-30,premium,Hernandezfurt,MT,18035.0
C000864,Stefanie,Marks,stefanie.marks864@yahoo.com,626-506-2292,2024-05-11,premium,North Peterberg,KY,4262.8
C000865,Matthew,Smith,matthew.smith865@yahoo.com,248-433-7976,2025-04-14,premium,South Tanya,AR,15493.4
C000866,Michael,Rodriguez,michael.rodriguez866@yahoo.com,794-238-7367,2023-06-29,vip,Crystalmouth,SC,3694.39
C000867,Lance,Montgomery,lance.montgomery867@hotmail.com,192-845-5259,2025-06-13,premium,North Sergiochester,IA,789.26
C000868,Jason,Nguyen,jason.nguyen868@gmail.com,574-859-5325,2026-02-15,new,Lake Brittany,IA,2747.39
C000869,Lisa,Wright,lisa.wright869@hotmail.com,705-816-2951,2025-09-08,standard,Fordview,CA,7842.31
C000870,Shannon,Waters,shannon.waters870@yahoo.com,250-733-0559,2025-06-27,standard,Port Joseph,MD,17262.51
C000871,Todd,Edwards,todd.edwards871@hotmail.com,339-914-0388,2024-08-20,standard,Port Nicholas,UT,19374.31
C000872,Lori,Smith,lori.smith872@yahoo.com,324-006-1572,2025-05-02,new,Petersmouth,WV,21820.44
C000873,Lee,Giles,lee.giles873@yahoo.com,439-742-9250,2023-12-18,premium,Port Markfort,MN,1557.03
C000874,Donald,Decker,donald.decker874@yahoo.com,806-562-5904,2024-10-24,standard,New Brianberg,NM,5183.54
C000875,Caleb,Jones,caleb.jones875@gmail.com,182-315-5516,2024-11-23,standard,South Richardton,NC,16555.67
C000876,Robert,Clarke,robert.clarke876@hotmail.com,281-372-1433,2023-09-04,standard,North Dawnbury,NJ,7843.81
C000877,Bobby,Robinson,bobby.robinson877@gmail.com,228-556-6084,2025-07-12,standard,Lake Jenniferchester,OH,22803.1
C000878,Carlos,Gonzalez,carlos.gonzalez878@gmail.com,339-705-1958,2024-02-19,standard,Lewisside,AL,8857.17
C000879,Rose,Garner,rose.garner879@yahoo.com,485-862-3945,2024-04-08,premium,Rachaelfurt,DE,18023.11
C000880,Debra,Hayes,debra.hayes880@yahoo.com,986-321-0613,2024-04-14,premium,Marissaborough,FM,17332.83
C000881,Brittney,Turner,brittney.turner881@yahoo.com,039-438-0403,2024-03-16,premium,Jamiefurt,VA,4806.6
C000882,Mark,Joyce,mark.joyce882@hotmail.com,277-894-3191,2023-06-09,standard,New Brendantown,KY,13952.17
C000883,Sarah,Turner,sarah.turner883@yahoo.com,921-053-3651,2024-08-16,standard,Valdezport,WI,24322.77
C000884,Austin,Wilson,austin.wilson884@gmail.com,473-107-2011,2024-06-07,standard,Kaneshire,UT,7225.1
C000885,Angela,Nelson,angela.nelson885@hotmail.com,971-231-6600,2025-07-20,standard,Rivaschester,HI,17624.71
C000886,Teresa,Ray,teresa.ray886@gmail.com,144-734-0433,2026-05-15,standard,Patrickton,VI,8720.08
C000887,Anna,Vincent,anna.vincent887@hotmail.com,730-451-9577,2025-10-01,new,West Donna,MN,19885.13
C000888,Jessica,Fernandez,jessica.fernandez888@yahoo.com,562-965-7542,2026-04-18,standard,Lowechester,MN,3046.85
C000889,Susan,Miller,susan.miller889@yahoo.com,255-778-2058,2026-02-04,premium,New Matthew,SC,9492.35
C000890,Marilyn,Moore,marilyn.moore890@hotmail.com,236-161-8808,2023-11-17,new,West Sarahburgh,WA,20459.44
C000891,Jeremy,Mckinney,jeremy.mckinney891@yahoo.com,715-586-8639,2024-12-05,new,Wattsville,IN,20115.4
C000892,Danielle,Chavez,danielle.chavez892@hotmail.com,308-172-1436,2024-09-21,standard,New Danielle,GU,7190.76
C000893,James,Smith,james.smith893@yahoo.com,132-114-7165,2026-04-01,premium,Smithport,MA,8659.09
C000894,Paul,Clark,paul.clark894@yahoo.com,997-990-7075,2024-12-06,standard,West Jackiefurt,WV,6411.1
C000895,Amber,Garcia,amber.garcia895@hotmail.com,995-706-0717,2024-07-04,standard,North Johnville,NH,5051.7
C000896,Noah,Rogers,noah.rogers896@hotmail.com,705-487-3961,2023-06-24,standard,New Michelle,WI,23325.6
C000897,Anthony,Hunter,anthony.hunter897@gmail.com,827-496-8049,2023-12-08,premium,Thompsonmouth,LA,3431.82
C000898,Melissa,Williams,melissa.williams898@hotmail.com,561-213-7730,2025-01-30,premium,Port Nicholas,ME,14670.76
C000899,Ian,Peterson,ian.peterson899@hotmail.com,973-711-2229,2025-10-30,standard,South Tylerchester,AK,16745.85
C000900,Jeanette,Hurst,jeanette.hurst900@yahoo.com,816-704-6861,2023-09-18,standard,West Nataliestad,NJ,15948.61
C000901,Richard,Calhoun,richard.calhoun901@gmail.com,102-192-3785,2025-10-21,standard,Timothyburgh,OR,10332.53
C000902,Robert,Castro,robert.castro902@gmail.com,324-260-5080,2023-12-01,premium,Brendatown,ME,2513.62
C000903,Nicole,Taylor,nicole.taylor903@gmail.com,733-777-3126,2025-10-15,premium,East Elizabethhaven,FL,129.54
C000904,Michelle,Jones,michelle.jones904@hotmail.com,192-365-3460,2025-04-09,premium,Port Lukefurt,AK,23227.49
C000905,James,Barber,james.barber905@yahoo.com,679-327-9862,2024-06-17,standard,Tylerland,NE,23375.8
C000906,Carol,Butler,carol.butler906@hotmail.com,120-546-4754,2025-09-17,new,Samanthafort,NY,11936.21
C000907,Tony,Todd,tony.todd907@hotmail.com,989-992-7517,2024-11-21,standard,West Crystalview,VI,24097.85
C000908,Keith,Palmer,keith.palmer908@yahoo.com,539-354-3586,2024-08-14,standard,Carlaborough,WI,16147.45
C000909,Chloe,Buchanan,chloe.buchanan909@hotmail.com,435-885-3798,2024-03-04,new,Lake Jenniferport,SC,2236.52
C000910,John,George,john.george910@hotmail.com,527-536-7497,2025-09-20,premium,Dustinland,KS,13378.81
C000911,David,Bennett,david.bennett911@hotmail.com,601-347-7894,2025-08-10,premium,Gonzalezton,NE,23416.73
C000912,Courtney,Burns,courtney.burns912@gmail.com,766-512-2150,2023-08-11,new,West Danielside,KY,4376.62
C000913,David,Davis,david.davis913@hotmail.com,630-900-1594,2024-08-23,new,Allenbury,RI,4394.72
C000914,Cassandra,Walton,cassandra.walton914@hotmail.com,532-089-5326,2024-04-19,new,East Christopherview,AS,24929.3
C000915,Todd,Davis,todd.davis915@yahoo.com,337-922-3410,2024-06-13,standard,Ryanfurt,NV,12384.6
C000916,Jason,Garcia,jason.garcia916@gmail.com,677-269-6084,2024-04-22,new,Kimhaven,MA,24053.28
C000917,Marc,Porter,marc.porter917@hotmail.com,679-352-1962,2025-02-25,new,East Leon,MO,21918.58
C000918,Joshua,Espinoza,joshua.espinoza918@gmail.com,697-093-1706,2025-11-13,standard,Michaeltown,NM,14199.05
C000919,Samuel,Griffin,samuel.griffin919@yahoo.com,164-534-5472,2024-02-25,standard,Port Brenda,NC,24574.85
C000920,Carol,Patrick,carol.patrick920@gmail.com,650-312-1980,2024-07-01,standard,New Sarahmouth,FL,24727.49
C000921,Kelly,Garrison,kelly.garrison921@yahoo.com,236-428-1319,2023-08-29,standard,West Amy,NE,12347.81
C000922,Patty,Young,patty.young922@gmail.com,911-142-8178,2025-01-02,new,East Amanda,HI,21276.49
