customer_id,first_name,last_name,email,phone,dob,gender,address,city,state,zip,signup_date,segment
CUS001513,Danny,Duncan,danny.duncan1513@gmail.com,443-042-6966,1970-11-08,M,06349 Meghan Court,North Debra,MI,39448,2024-10-16,premium
CUS001514,Mary,Perry,mary.perry1514@yahoo.com,067-478-1004,1979-11-06,M,9414 Hawkins Brook Apt. 807,Johnsonmouth,RI,74981,2024-05-07,student
CUS001515,Samantha,Martin,samantha.martin1515@yahoo.com,234-053-0407,1976-08-15,X,512 Raymond Mount Suite 504,East Cindy,WY,51186,2021-12-04,student
CUS001516,Robert,Shelton,robert.shelton1516@hotmail.com,801-487-9664,1980-11-27,X,76583 Elizabeth Summit,North Jennifer,IL,15142,2023-01-23,premium
CUS001517,Matthew,Brown,matthew.brown1517@yahoo.com,112-144-4609,1956-07-27,M,2892 Catherine Views Suite 874,Hansonview,AK,15005,2025-09-29,student
CUS001518,Dana,Cantu,dana.cantu1518@gmail.com,640-077-2313,1965-03-10,F,580 Sampson Burg,Laurenshire,TX,04822,2023-08-10,student
CUS001519,Adam,Smith,adam.smith1519@hotmail.com,935-204-4307,1945-12-01,X,040 Cannon Divide Apt. 239,Larsenborough,NH,95927,2021-12-07,standard
CUS001520,Jeffrey,Mitchell,jeffrey.mitchell1520@hotmail.com,665-714-3559,1946-01-01,F,23346 Adkins Meadows Apt. 319,Port Catherine,IA,93011,2023-02-26,private_banking
CUS001521,Ronald,Smith,ronald.smith1521@gmail.com,886-273-8387,1988-11-11,F,54729 Christopher Glens,Oliviastad,NM,90404,2021-09-05,student
CUS001522,Tyler,Miller,tyler.miller1522@hotmail.com,014-411-4071,1979-01-16,M,1311 Mariah Islands Suite 131,Brendaburgh,VI,73281,2025-02-23,student
CUS001523,Vicki,Carr,vicki.carr1523@gmail.com,205-090-5500,1975-08-06,F,4144 Amy Isle Suite 798,Davidbury,CT,64724,2024-06-29,student
CUS001524,Donna,Hernandez,donna.hernandez1524@yahoo.com,429-250-6206,1990-09-12,F,83986 David Extension,Cookmouth,FM,82359,2023-07-13,student
CUS001525,Kelli,Maldonado,kelli.maldonado1525@hotmail.com,983-847-2239,1968-02-28,X,549 Sparks Streets Suite 690,Jordanstad,ID,97996,2023-05-26,private_banking
CUS001526,Sandy,Romero,sandy.romero1526@hotmail.com,487-596-8670,2000-10-29,M,90831 Gonzales Junctions Apt. 358,Holmesfurt,FM,43647,2026-01-12,premium
CUS001527,Wyatt,Young,wyatt.young1527@gmail.com,547-797-4429,1988-03-10,M,50534 Brown Tunnel Suite 679,Fullerhaven,GA,23776,2022-10-02,standard
CUS001528,Johnathan,Edwards,johnathan.edwards1528@yahoo.com,240-757-5194,1994-04-25,M,4476 Lucas Stream Apt. 625,Glennview,MP,60366,2024-03-30,standard
CUS001529,Teresa,Snyder,teresa.snyder1529@hotmail.com,406-122-6066,1970-10-28,F,81798 Christopher Cliffs,Port Jasonside,FL,67077,2023-05-14,standard
CUS001530,Joshua,Gonzales,joshua.gonzales1530@gmail.com,808-197-3951,1988-01-19,X,1898 Lawrence Land,Robertberg,DC,48366,2023-11-11,premium
CUS001531,Carla,Dean,carla.dean1531@gmail.com,432-583-2905,1993-04-13,M,5598 Derek Ridges,New Gabriella,PW,14443,2021-10-17,private_banking
CUS001532,Cathy,Banks,cathy.banks1532@hotmail.com,277-305-9806,1978-10-11,M,8552 Smith Grove,Lanechester,NE,13594,2022-10-10,standard
CUS001533,John,Villarreal,john.villarreal1533@yahoo.com,722-257-4621,1982-05-18,X,21423 Moore Greens,Wardland,UT,57571,2022-05-23,premium
CUS001534,Kaitlin,Smith,kaitlin.smith1534@yahoo.com,281-834-2405,1962-06-26,X,8309 James Drive,Haleymouth,MP,30658,2022-03-06,standard
CUS001535,Danielle,Callahan,danielle.callahan1535@yahoo.com,397-966-0314,1995-03-11,X,79323 Morris Squares Apt. 285,Lake Tyler,WI,39053,2024-09-07,standard
CUS001536,Courtney,Jackson,courtney.jackson1536@yahoo.com,854-375-9651,1980-06-05,F,1618 Gilbert Loaf Suite 116,North Brianhaven,AK,10236,2023-05-29,premium
CUS001537,Matthew,Phillips,matthew.phillips1537@yahoo.com,757-964-0868,1998-04-24,F,983 Jennifer Crossing,Port Melissa,LA,29767,2024-10-09,standard
CUS001538,Julie,Williams,julie.williams1538@gmail.com,713-433-9846,1962-10-25,X,66343 Brandon Spur,Abbottport,NH,11110,2025-08-19,premium
CUS001539,Kenneth,Gomez,kenneth.gomez1539@yahoo.com,598-017-3604,1974-04-15,M,69914 Kimberly Fork Suite 965,Angelaside,AL,86685,2024-12-25,student
CUS001540,Timothy,Fernandez,timothy.fernandez1540@hotmail.com,512-385-7526,1964-08-03,X,01356 Powell Village Apt. 199,Thomasborough,AS,46798,2023-10-12,student
CUS001541,Leah,Miller,leah.miller1541@hotmail.com,749-199-5457,1961-03-01,F,4551 Miranda Knoll Apt. 473,Port Lisaview,OH,89673,2025-11-15,standard
CUS001542,Maureen,Bush,maureen.bush1542@yahoo.com,424-377-9485,1988-01-03,X,995 Kelly Mill Apt. 309,Sarahland,VI,44693,2022-04-13,private_banking
CUS001543,Melissa,Hawkins,melissa.hawkins1543@gmail.com,995-834-6896,1993-01-28,M,60758 Daniel Stravenue Suite 028,East Derek,KY,15775,2025-10-28,standard
CUS001544,Amy,Reid,amy.reid1544@gmail.com,796-836-9798,1985-09-25,F,9956 Roberson Shoal Apt. 735,New Jasonville,KY,51266,2023-02-27,student
CUS001545,Marc,Phillips,marc.phillips1545@gmail.com,950-066-9078,1970-02-23,M,73418 Karen Skyway Apt. 334,Murrayfurt,CA,40600,2023-09-07,standard
CUS001546,Mark,Rosales,mark.rosales1546@yahoo.com,727-581-0899,1982-07-04,F,9799 Norton Ways Suite 279,Wyattburgh,WA,01982,2025-09-14,standard
CUS001547,Randall,Benitez,randall.benitez1547@hotmail.com,989-958-8585,1990-02-26,F,168 Erica Roads Suite 798,West Tonyamouth,WI,38181,2023-06-06,private_banking
CUS001548,Shawn,Young,shawn.young1548@hotmail.com,045-947-9390,1969-03-24,F,0284 Tanner Green Apt. 935,Collierburgh,NC,10028,2023-12-12,standard
CUS001549,Leslie,Walker,leslie.walker1549@gmail.com,465-071-8831,1987-04-10,M,676 Benjamin Lights,Carlyview,KS,04395,2025-04-23,premium
CUS001550,James,Shepherd,james.shepherd1550@yahoo.com,297-762-0456,1988-08-10,M,704 Rogers Stream Apt. 908,East Pamela,FL,09779,2025-06-18,premium
CUS001551,Zachary,Clark,zachary.clark1551@gmail.com,830-310-5334,1946-11-06,X,1919 Daniel Stream Apt. 994,East Christopherview,KY,37575,2022-09-19,standard
CUS001552,Mary,Fitzgerald,mary.fitzgerald1552@gmail.com,087-719-5500,1978-03-19,X,86756 Perez Wall Suite 984,South Edwardbury,UT,95388,2022-07-23,student
CUS001553,Jennifer,Williams,jennifer.williams1553@hotmail.com,937-648-6826,1984-08-24,F,9335 Williams Fork,Martinburgh,VA,29904,2025-04-30,private_banking
CUS001554,Nichole,Lee,nichole.lee1554@hotmail.com,825-805-7484,1953-10-28,F,40531 Martin Port Apt. 239,Ellenshire,ND,52457,2022-07-05,private_banking
CUS001555,Samantha,Ruiz,samantha.ruiz1555@gmail.com,273-229-7955,1997-01-11,F,2834 Dyer Forge Suite 463,Kathrynstad,WA,11658,2026-03-30,private_banking
CUS001556,Nicole,Young,nicole.young1556@hotmail.com,455-158-9384,1993-03-24,M,12996 Linda Squares,Gabrielleton,VT,98396,2023-01-02,standard
CUS001557,Rodney,Hayes,rodney.hayes1557@yahoo.com,808-829-8883,1974-06-08,F,31939 Maria Drive Suite 510,Cuevasfurt,KY,55728,2022-11-08,premium
CUS001558,Cory,Johnson,cory.johnson1558@gmail.com,390-509-1044,1995-09-13,X,3062 Danielle Circle Suite 425,Christophertown,IL,76758,2021-12-06,student
CUS001559,Joseph,Burton,joseph.burton1559@gmail.com,499-906-2093,1984-09-12,F,422 Shepard Locks,Brandtport,OK,40462,2025-02-21,standard
CUS001560,Mark,Harper,mark.harper1560@yahoo.com,458-461-6942,2005-06-12,F,0702 Compton Vista Suite 202,Lake Jason,MP,93666,2024-01-25,standard
CUS001561,Justin,Crawford,justin.crawford1561@yahoo.com,482-090-8889,1953-03-14,F,3724 Hunt Viaduct,Darrenberg,NH,92282,2023-06-11,student
CUS001562,Joseph,Allen,joseph.allen1562@hotmail.com,014-931-4545,1988-06-01,X,26599 Miller Canyon Suite 634,East Walter,UT,71308,2026-06-08,student
CUS001563,Alexander,Thompson,alexander.thompson1563@yahoo.com,257-268-8420,1996-05-12,M,7967 Adam Bypass,Danahaven,NH,35426,2022-08-27,private_banking
CUS001564,Jonathan,Parsons,jonathan.parsons1564@gmail.com,401-112-0734,1946-03-27,X,429 Hunter Trafficway Apt. 649,Kevinchester,NM,39640,2026-05-17,standard
CUS001565,Elaine,Hopkins,elaine.hopkins1565@gmail.com,969-331-5568,1977-01-07,M,97832 Terri Views,Lake Jacquelineside,MI,66485,2023-03-13,premium
CUS001566,Emily,Marsh,emily.marsh1566@hotmail.com,939-666-7879,1953-06-25,M,430 Ashley Center Apt. 444,South Jesus,AS,49335,2026-02-09,premium
CUS001567,Tiffany,Mcdonald,tiffany.mcdonald1567@gmail.com,137-215-1315,1967-06-23,F,634 Lucas Cliffs,Lake Brendaville,WI,29336,2025-11-25,standard
CUS001568,Alexandra,Webb,alexandra.webb1568@hotmail.com,567-412-5667,1990-09-11,M,2433 Mary Mountain,Lake Robertport,UT,26897,2022-07-02,private_banking
CUS001569,Matthew,Cook,matthew.cook1569@hotmail.com,934-046-4334,1974-04-26,M,0579 Maria Field,Port Dawnberg,PR,99908,2021-07-24,private_banking
CUS001570,Michael,Jackson,michael.jackson1570@yahoo.com,104-427-4968,1956-12-12,F,164 Julia Shores Apt. 952,Rossside,RI,08872,2025-03-29,premium
CUS001571,Melissa,Green,melissa.green1571@gmail.com,968-701-3961,1959-11-27,M,03963 Eric Stravenue,Lake Christinaville,WA,00905,2024-12-25,student
CUS001572,Laura,Williams,laura.williams1572@gmail.com,323-192-6982,1965-09-21,X,24187 Kennedy Neck Apt. 710,Perezfort,MP,38507,2023-11-05,private_banking
CUS001573,Amy,Rogers,amy.rogers1573@hotmail.com,717-167-9342,1963-09-05,X,434 Barker Harbors,West Ryanside,IL,15562,2024-04-09,standard
CUS001574,Jennifer,Cruz,jennifer.cruz1574@gmail.com,486-971-8944,1999-02-28,F,926 Moore Fall Suite 195,North Amy,CT,53385,2025-09-20,standard
CUS001575,Steven,Bartlett,steven.bartlett1575@hotmail.com,638-944-0992,1998-07-31,F,0225 Madison Summit,Rayfurt,SD,14651,2025-12-25,private_banking
CUS001576,Alejandro,Mcclain,alejandro.mcclain1576@yahoo.com,426-423-6598,1953-03-16,F,117 Traci Shoal,Brianview,AZ,45795,2025-11-11,student
CUS001577,Madison,Moore,madison.moore1577@gmail.com,814-945-1438,1967-02-27,M,195 Zimmerman Trace Suite 498,Amytown,ND,56117,2025-05-01,premium
CUS001578,Elizabeth,Kelley,elizabeth.kelley1578@yahoo.com,689-153-1847,1947-03-22,X,760 Amanda Village Apt. 414,Keithfort,DE,51752,2022-01-08,standard
CUS001579,Michael,Smith,michael.smith1579@hotmail.com,940-664-0686,1998-10-10,X,40901 Durham Inlet,East Brian,PA,53790,2023-12-24,private_banking
CUS001580,Candace,Munoz,candace.munoz1580@yahoo.com,414-328-4422,1948-12-30,M,9306 Miller Station,Lake Katherine,OK,91487,2025-02-19,private_banking
CUS001581,Laura,Santiago,laura.santiago1581@yahoo.com,950-530-5261,1966-11-25,F,2440 Ellis Motorway Apt. 808,West Leslie,NE,86325,2023-10-25,private_banking
CUS001582,Yolanda,Davidson,yolanda.davidson1582@hotmail.com,654-613-8546,1969-06-24,F,8227 Amy Pine Apt. 099,Erinshire,DC,72568,2023-09-20,premium
CUS001583,David,Payne,david.payne1583@yahoo.com,277-891-6958,1966-11-21,F,46450 Robert Fork,Port Elijah,NY,56399,2024-11-13,private_banking
CUS001584,Ruben,Wilson,ruben.wilson1584@hotmail.com,338-542-4494,1979-03-16,M,4878 Williams Mission,Millerview,AS,70630,2021-11-23,premium
CUS001585,Mark,Williams,mark.williams1585@yahoo.com,860-086-7236,1997-07-31,X,794 Mosley Shores Apt. 857,Edwardsbury,NC,43049,2025-08-18,premium
CUS001586,Dawn,Haley,dawn.haley1586@gmail.com,824-013-8268,1982-02-08,X,77801 Perry Harbor Suite 299,Port Michaelmouth,NY,56600,2025-06-14,private_banking
CUS001587,Craig,Lowery,craig.lowery1587@yahoo.com,231-460-0430,1961-08-29,M,35222 Julie Pine Apt. 261,Garciahaven,NE,47773,2024-12-31,standard
CUS001588,Eric,Soto,eric.soto1588@gmail.com,973-329-0366,1993-04-27,M,7650 Wallace Lodge,East Ashleeland,ME,67765,2021-08-28,premium
CUS001589,Anne,Rodriguez,anne.rodriguez1589@hotmail.com,904-594-9482,2004-06-28,F,2420 Johnson Burgs Suite 485,Lake Sandra,LA,37088,2024-02-17,student
CUS001590,Christopher,Jackson,christopher.jackson1590@gmail.com,019-086-0768,1990-05-22,M,624 Walker Course,Wellsberg,RI,43631,2022-09-13,private_banking
CUS001591,Laurie,Barr,laurie.barr1591@hotmail.com,775-950-2166,2005-06-12,X,4503 Justin Course,Nathanberg,NM,12140,2022-10-24,student
CUS001592,Marcus,Parker,marcus.parker1592@yahoo.com,469-664-8953,1990-12-04,M,1329 Sandoval Mountains,Patrickville,MS,15890,2024-07-17,premium
CUS001593,Caleb,Moreno,caleb.moreno1593@hotmail.com,107-935-3498,1987-05-13,X,0518 Katherine Ferry Suite 712,East Peggy,MA,02174,2026-03-01,standard
CUS001594,Jason,Cox,jason.cox1594@gmail.com,399-327-0827,1996-02-29,X,02917 Williams Turnpike,North Kellyside,GU,51612,2024-06-24,standard
CUS001595,Amber,Henry,amber.henry1595@gmail.com,767-840-7375,1960-07-08,M,28285 Autumn Forge Apt. 260,Codyhaven,CT,57545,2026-05-26,student
CUS001596,Andrea,Novak,andrea.novak1596@yahoo.com,954-744-0972,1967-10-27,M,2127 Joseph Knolls,Nortonhaven,SD,22333,2023-04-17,student
CUS001597,Barbara,Ferguson,barbara.ferguson1597@yahoo.com,101-924-2753,1995-07-04,F,35449 Oconnell Rest Apt. 604,Camposchester,RI,16807,2023-01-10,student
CUS001598,Jessica,Mercado,jessica.mercado1598@hotmail.com,290-608-7328,1960-11-04,M,58050 Sheppard Lane Apt. 376,Loribury,NC,17021,2023-06-19,student
CUS001599,Kevin,Fox,kevin.fox1599@hotmail.com,404-236-5826,1961-08-31,F,4105 Edward Court,Laurastad,DE,75380,2023-12-28,private_banking
CUS001600,John,Hickman,john.hickman1600@gmail.com,323-608-5342,1974-01-23,F,05836 White Mill,South Jacobhaven,RI,63858,2023-09-22,student
CUS001601,Benjamin,Castillo,benjamin.castillo1601@yahoo.com,892-974-8103,1969-12-13,M,5246 Heather Loop,East Hailey,TX,90357,2022-09-12,student
CUS001602,Shannon,Peterson,shannon.peterson1602@gmail.com,016-663-5947,2004-12-24,X,306 Carl Street Apt. 256,Lake Kayla,AS,44739,2023-01-11,private_banking
CUS001603,Courtney,Merritt,courtney.merritt1603@gmail.com,816-741-0917,1982-01-10,M,292 Natasha Courts Apt. 451,Callahanmouth,AS,94797,2022-12-01,standard
CUS001604,Jessica,Guzman,jessica.guzman1604@hotmail.com,875-409-6553,1996-08-17,M,433 Lane Knoll,Lake Joseph,NH,96930,2023-03-09,premium
CUS001605,Aimee,Lawson,aimee.lawson1605@gmail.com,149-405-5881,2003-11-10,F,368 Mcintyre Viaduct,Graychester,AR,49309,2024-01-01,student
CUS001606,Christopher,Olson,christopher.olson1606@hotmail.com,557-685-0545,1993-08-21,M,2942 Robert Park,Carterton,HI,11211,2023-04-09,student
CUS001607,April,Anderson,april.anderson1607@gmail.com,027-571-4893,1969-12-08,X,51753 Veronica Divide,Shanehaven,MH,20878,2023-06-02,standard
CUS001608,Collin,Stevens,collin.stevens1608@gmail.com,983-637-8005,1953-09-11,F,5159 Daniel Well Apt. 537,Parsonsland,VA,96822,2022-09-09,student
CUS001609,Harold,Williams,harold.williams1609@hotmail.com,588-064-3145,2005-06-15,M,372 Robert Corner,Clinefurt,NH,48834,2021-10-13,private_banking
CUS001610,Emily,Roberts,emily.roberts1610@yahoo.com,269-534-2866,1952-03-12,X,1147 Jones Crossing,Williamfort,GU,77696,2021-12-19,private_banking
CUS001611,Ryan,Taylor,ryan.taylor1611@yahoo.com,512-580-2275,1985-06-26,F,850 Potter Flats,East Valerie,CO,13665,2026-03-20,private_banking
CUS001612,Jack,Turner,jack.turner1612@gmail.com,767-122-8876,2003-03-25,F,62695 Hart Burgs,New Karen,ME,13534,2021-11-20,student
CUS001613,Bryan,Collins,bryan.collins1613@yahoo.com,294-291-8739,1948-11-30,F,733 Love Row,South Michelleport,CO,86467,2026-02-22,standard
CUS001614,Robert,Butler,robert.butler1614@yahoo.com,675-493-0237,1972-09-19,F,11695 Timothy Vista Apt. 804,Nelsonside,AR,99324,2022-12-31,student
CUS001615,Jacob,Butler,jacob.butler1615@yahoo.com,192-448-2391,1978-10-21,X,139 Martin Road,East David,GA,64054,2024-11-15,standard
CUS001616,Misty,Hampton,misty.hampton1616@gmail.com,376-860-2457,1949-10-29,F,8420 Hill Isle,East Christinaview,AL,42612,2026-05-28,premium
CUS001617,Brittany,Green,brittany.green1617@hotmail.com,180-192-8391,1949-10-06,X,6835 Walker Union,Heatherchester,KS,32677,2025-04-19,premium
CUS001618,Patrick,Perry,patrick.perry1618@yahoo.com,769-230-7133,1957-10-02,F,06492 Burke Well,West Jay,VT,74813,2025-01-03,private_banking
CUS001619,Justin,Mitchell,justin.mitchell1619@yahoo.com,562-016-7883,1966-06-07,F,0922 Roth Station,South Eddieburgh,NH,58031,2025-07-10,premium
CUS001620,Laura,Rodgers,laura.rodgers1620@gmail.com,916-410-1493,2002-08-05,M,26092 Atkins Landing Apt. 027,West Timothyside,ND,36586,2021-12-10,private_banking
CUS001621,Mia,Floyd,mia.floyd1621@yahoo.com,820-673-3624,2003-01-20,M,140 Wilcox Bypass Apt. 834,Aliciaburgh,PA,34360,2026-03-31,standard
CUS001622,Rachel,Romero,rachel.romero1622@gmail.com,478-952-5966,1957-07-30,F,325 Hannah Mission Apt. 994,New Julie,CO,54854,2022-05-06,standard
CUS001623,Victoria,Cruz,victoria.cruz1623@gmail.com,756-994-4089,1967-11-02,X,8813 Edwards Trail Apt. 383,Haydenhaven,SD,16321,2025-11-13,standard
CUS001624,Michael,Taylor,michael.taylor1624@yahoo.com,181-174-0652,1998-02-02,F,754 Katrina Fork Suite 736,Port Jodi,MI,26650,2022-03-04,premium
CUS001625,David,Wood,david.wood1625@hotmail.com,488-618-3545,1950-02-25,F,89840 Ashley Harbor,Calvinmouth,PW,29784,2025-08-13,premium
CUS001626,Steven,Collins,steven.collins1626@gmail.com,485-280-9740,1947-09-23,F,2842 Ferrell Falls Apt. 641,Mayerbury,OH,87160,2022-07-15,student
CUS001627,Leah,Bell,leah.bell1627@gmail.com,343-882-4457,1981-12-30,X,8150 John Rue Suite 406,Newmanborough,NH,10875,2026-03-06,standard
CUS001628,Marc,Taylor,marc.taylor1628@hotmail.com,012-516-4268,1984-07-28,M,843 Michael Forges,New Rebeccahaven,UT,71778,2023-09-17,standard
CUS001629,Christopher,Wilson,christopher.wilson1629@yahoo.com,396-416-2911,1968-08-19,M,38140 Lane Cape Apt. 481,Jasonfort,MN,24028,2024-07-29,student
CUS001630,Monica,Robertson,monica.robertson1630@gmail.com,657-330-8431,1954-10-28,F,121 Klein Freeway,Alexchester,MA,49810,2025-05-21,premium
CUS001631,John,Lindsey,john.lindsey1631@gmail.com,576-733-1759,1950-07-03,F,5345 Lee Turnpike Apt. 470,Laurenland,KY,64884,2024-11-22,private_banking
CUS001632,David,Greer,david.greer1632@hotmail.com,066-040-8163,1978-09-13,M,46152 Sean Station Suite 538,Lake Desiree,MI,85719,2026-01-25,premium
CUS001633,James,Faulkner,james.faulkner1633@hotmail.com,251-780-0335,1986-07-21,X,652 Yates Dam,Guyburgh,GU,19475,2023-02-19,student
CUS001634,Daniel,Rosales,daniel.rosales1634@hotmail.com,885-395-3476,2001-02-19,M,11618 Burke Meadow Apt. 769,New Kevinmouth,NC,18275,2022-09-12,standard
CUS001635,Katherine,Rosario,katherine.rosario1635@hotmail.com,018-910-5825,1972-02-28,F,76010 Mackenzie Drive Suite 167,Willisfort,NY,46211,2021-10-05,student
CUS001636,Derek,Stevenson,derek.stevenson1636@hotmail.com,887-163-5708,2003-04-14,X,404 Daniel Park Apt. 902,Lake Craig,MN,13764,2022-12-17,private_banking
CUS001637,Joanne,Herrera,joanne.herrera1637@hotmail.com,483-692-4825,1991-11-01,F,874 Joseph Fall,Terrenceville,AL,14259,2025-04-04,premium
CUS001638,Charlotte,Pham,charlotte.pham1638@yahoo.com,788-244-0798,1974-07-10,X,5007 Joseph Ports Suite 252,East Sharonhaven,MN,29275,2023-12-19,premium
CUS001639,Bradley,Cruz,bradley.cruz1639@hotmail.com,847-370-5550,2004-07-04,X,6786 Eileen Fork Apt. 367,Simpsonfort,NY,89727,2023-10-10,student
CUS001640,Douglas,Stanley,douglas.stanley1640@hotmail.com,006-169-7729,1969-05-10,X,606 Zachary Trail,Michelleberg,WI,96178,2025-08-11,premium
CUS001641,Vanessa,Murray,vanessa.murray1641@hotmail.com,886-852-6016,1949-02-24,F,4851 Jessica Crescent Suite 258,Sotomouth,MH,97405,2024-02-02,premium
CUS001642,Joseph,Hicks,joseph.hicks1642@gmail.com,481-939-1344,1999-04-11,M,227 Schultz Prairie,Reneehaven,WV,30002,2024-02-03,standard
CUS001643,Kelly,Torres,kelly.torres1643@yahoo.com,453-093-9550,2004-08-10,X,705 Melendez Estates Suite 496,West Diana,AR,22790,2023-11-01,student
CUS001644,Jeffrey,Johnson,jeffrey.johnson1644@gmail.com,923-957-1436,2004-04-26,X,445 Reid Plain Suite 270,North Daniel,UT,73706,2024-07-16,student
CUS001645,Douglas,White,douglas.white1645@gmail.com,465-643-9087,1974-12-13,M,5989 Schneider Flat Apt. 025,North Meganfort,PW,22998,2024-07-07,standard
CUS001646,Becky,Bowman,becky.bowman1646@yahoo.com,556-230-6151,1969-09-04,F,838 Gonzalez Ville,South Jaystad,MI,53933,2023-01-18,student
CUS001647,Keith,Bowers,keith.bowers1647@hotmail.com,225-252-5941,1974-08-28,X,080 Shelia Brook Suite 570,East Jay,IL,37948,2023-03-19,student
CUS001648,William,Bennett,william.bennett1648@hotmail.com,113-051-8564,1969-08-29,F,15781 Victoria Row Apt. 113,Kristineville,IA,39885,2024-07-21,private_banking
CUS001649,Joseph,Peters,joseph.peters1649@hotmail.com,676-164-8794,1999-02-01,X,5136 Lisa Locks,New Sarah,CO,98293,2025-04-09,private_banking
CUS001650,Kyle,Gibson,kyle.gibson1650@gmail.com,728-751-8038,1998-01-16,M,2013 Mendoza Courts,West Cynthiahaven,NM,56003,2025-04-12,student
CUS001651,Kristin,Gomez,kristin.gomez1651@gmail.com,677-035-8794,1981-01-20,X,34145 Carol Garden Suite 613,North Saraland,SD,58585,2024-06-09,standard
CUS001652,Carrie,Jones,carrie.jones1652@yahoo.com,674-441-6206,1948-12-07,X,8263 Rodriguez Roads Suite 966,Andrewberg,AR,66264,2024-01-01,premium
CUS001653,Paul,Frazier,paul.frazier1653@yahoo.com,087-611-5467,1997-03-30,F,4942 Shelley Lodge Suite 513,Kristafort,VI,46916,2022-05-30,student
CUS001654,Sherry,Jackson,sherry.jackson1654@yahoo.com,379-970-2075,1953-10-11,X,5782 Hanson Forest,Barnesville,WA,32181,2025-09-24,premium
CUS001655,Sara,Ruiz,sara.ruiz1655@gmail.com,201-860-5806,1966-09-23,F,07182 Jared Unions Suite 873,East Glennhaven,AR,63726,2025-12-11,student
CUS001656,David,Prince,david.prince1656@yahoo.com,119-805-4253,1967-01-03,M,0496 Elliott Bypass Suite 680,New Christopherberg,SC,14484,2022-07-01,student
CUS001657,John,Yang,john.yang1657@yahoo.com,313-145-3971,2001-01-30,M,099 Anderson Forge,Michelleville,AZ,43017,2022-02-01,student
CUS001658,Kristen,Smith,kristen.smith1658@gmail.com,783-343-3933,1978-05-04,F,444 Rodney Forges Suite 448,Brianshire,WV,74511,2022-12-05,standard
CUS001659,Brandi,Brown,brandi.brown1659@gmail.com,568-997-8872,1954-09-12,F,4810 Chambers Junction,Wellsville,NH,51504,2025-04-11,private_banking
CUS001660,Kaitlin,Cummings,kaitlin.cummings1660@yahoo.com,032-942-8774,1977-10-22,X,87135 Riley Haven,New Timothystad,KY,36309,2021-09-19,private_banking
CUS001661,Sabrina,Smith,sabrina.smith1661@hotmail.com,657-766-2059,1979-02-10,M,356 Darren Burgs Apt. 850,Flemingmouth,IA,82389,2025-01-03,private_banking
CUS001662,Sheila,Diaz,sheila.diaz1662@hotmail.com,193-558-6306,1982-08-11,X,4637 Melissa Hills,Port Chad,IN,97076,2026-03-08,standard
CUS001663,Susan,Guerrero,susan.guerrero1663@hotmail.com,796-473-6687,1956-07-13,M,26099 Kristen Field,North Kristibury,MT,33764,2025-01-05,private_banking
CUS001664,Heather,Henderson,heather.henderson1664@gmail.com,057-398-2943,2004-08-11,M,41068 Brian Course Suite 223,East Jacobhaven,AZ,16817,2022-12-31,private_banking
CUS001665,Bryan,Briggs,bryan.briggs1665@gmail.com,703-915-1120,1996-02-29,M,2640 James Junctions,Jacobsbury,NC,14742,2026-01-28,premium
CUS001666,James,Solis,james.solis1666@gmail.com,636-099-5700,1946-02-17,F,37740 Kristopher Stravenue Suite 213,Hornburgh,SD,16912,2025-10-11,private_banking
CUS001667,Maureen,Castillo,maureen.castillo1667@yahoo.com,986-193-4019,1977-07-16,F,956 Jennifer Mission Apt. 471,North Victorburgh,UT,14554,2023-05-04,premium
CUS001668,Austin,Patel,austin.patel1668@hotmail.com,181-445-2630,1958-02-19,M,412 Kaiser Roads,West Kathryn,DC,21596,2025-06-14,student
CUS001669,Michelle,Boyd,michelle.boyd1669@hotmail.com,431-013-7314,1985-06-14,M,75360 Carter Lodge,West Nicholasmouth,OR,64558,2022-02-03,premium
CUS001670,Lauren,Ryan,lauren.ryan1670@gmail.com,971-906-2294,1970-06-21,M,666 Ebony Square Suite 256,South Russell,NE,95017,2025-02-18,premium
CUS001671,Gerald,Harrison,gerald.harrison1671@gmail.com,413-406-8968,1951-04-22,F,60058 Garcia Well,New Joy,MO,49756,2022-11-07,premium
CUS001672,David,Estrada,david.estrada1672@hotmail.com,260-652-4567,1990-02-18,M,2596 Jason Greens Apt. 903,South Sandra,FM,68177,2021-12-19,premium
CUS001673,Kimberly,Robbins,kimberly.robbins1673@hotmail.com,540-508-1796,1985-05-11,M,596 Molly Parkway,South Alexanderland,SD,13459,2024-11-30,standard
CUS001674,Javier,Douglas,javier.douglas1674@hotmail.com,876-046-1240,1987-02-08,X,6939 Chapman Curve Suite 980,Jessicafort,MT,18386,2025-09-27,premium
CUS001675,Melanie,Smith,melanie.smith1675@gmail.com,349-934-5642,1984-04-24,M,7256 Kelly Spur,Morganland,OK,97968,2025-04-11,student
CUS001676,Mary,Glass,mary.glass1676@gmail.com,414-327-6668,2002-06-23,M,72267 Brandon Burgs Suite 593,Port Glenn,TN,45477,2025-08-10,standard
CUS001677,Lisa,Krause,lisa.krause1677@yahoo.com,205-619-1937,1985-10-20,M,010 Courtney Isle Suite 460,Westfort,VI,71133,2025-09-25,private_banking
CUS001678,Candace,Adams,candace.adams1678@gmail.com,604-558-9826,1986-02-22,F,9670 Carlson Bridge Suite 217,Port Ross,NE,73541,2025-11-28,premium
